date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-03 18:09:44,KamilaSisu,,0,0,1,"This is what's happened to me AFTER 30 DAYS OF CORONAVIRUS QUARANTINE in Poland... with electronic piano @WeAreROLI Watch more: https://youtu.be/-XwEE6sMEo8 #coronavirusquarantine #roli #piano #guitar #Quarantine #FridayFeeling #coronavirus ",,@WeAreROLI,#coronavirusquarantine #roli #piano #guitar #Quarantine #FridayFeeling #coronavirus,1246137827257180162,https://twitter.com/KamilaSisu/status/1246137827257180162
2020-04-03 17:26:04,Xaviolo98,,0,0,4,"Factores",,,,1246126838134583296,https://twitter.com/Xaviolo98/status/1246126838134583296
2020-04-04 09:27:32,rubengarciaes,,0,0,0,"3M CEO Mike Roman on ramping up production to meet demand from coronavirus pandemic https://replug.link/ab97f550 #fortune500companies",,,#fortune500companies,1246368799844118535,https://twitter.com/rubengarciaes/status/1246368799844118535
2020-04-04 02:06:32,RaulTheJoker,,0,0,0,"Escuse me GUAT DA FAC",,,,1246257818543566848,https://twitter.com/RaulTheJoker/status/1246257818543566848
2020-04-03 20:52:58,bkollmeyer,,0,1,4,"FDIC announces first bank failure of coronavirus crisis ",,,,1246178906035585027,https://twitter.com/bkollmeyer/status/1246178906035585027
2020-04-03 19:32:28,mmartinloeches,,0,4,16,"How sewage could reveal true scale of coronavirus outbreak ",,,,1246158645458501632,https://twitter.com/mmartinloeches/status/1246158645458501632
2020-04-03 17:28:25,sahagunfelipe,,0,1,0,"In Southeast Asia, Governments Exploit #Coronavirus Fears To Tighten Grip ",,,#Coronavirus,1246127426410893313,https://twitter.com/sahagunfelipe/status/1246127426410893313
2020-04-03 13:33:12,English_AS,,83,1446,2189,"""Do not take African people as human guinea pigs,"" warned Drogba after French doctors' ""disgusting"" proposal, while Eto'o called them ""sons of bitches""... https://en.as.com/en/2020/04/03/football/1585915688_864933.html",,,,1246068234752679937,https://twitter.com/English_AS/status/1246068234752679937
2020-04-03 13:15:23,English_AS,,0,0,3,"Florida lockdown: how long is it & what are the restrictions? #coronavirus #covid19",,,#coronavirus #covid19,1246063750261735425,https://twitter.com/English_AS/status/1246063750261735425
2020-04-03 10:21:41,elpaisinenglish,,3,33,30,"BREAKING: In the last 24 hours, Spain saw 932 deaths from the coronavirus, the first fall in fatalities recorded this week. But the country now has more coronavirus cases than Italy, with the number of infections rising to 117,710 ",,,,1246020035744870406,https://twitter.com/elpaisinenglish/status/1246020035744870406
2020-04-03 10:21:20,English_AS,,0,2,4,"Video: Thermal imaging shows importance of face mask #coronavirus #covid19",,,#coronavirus #covid19,1246019948545179648,https://twitter.com/English_AS/status/1246019948545179648
2020-04-03 10:07:47,English_AS,,0,0,0,"Modi urges Indians to show coronavirus ""the power of light"" Follow our #covid19 live blog here:",,,#covid19,1246016540664827904,https://twitter.com/English_AS/status/1246016540664827904
2020-04-03 09:23:35,elpaisinenglish,,12,60,132,"The Spanish government is trying to reduce the political tension ahead of an increasingly likely extension of the state of alarm, a move that could keep citizens at home until at least April 26",,,,1246005416179511298,https://twitter.com/elpaisinenglish/status/1246005416179511298
2020-04-03 08:40:06,David_rp90,,0,19,11,"AI Can Help Us Fight Infectious Diseases In A More Effective Way #ai #artificialintelligence #MachineLearning #coronavirus #covid19 #healthcare #agilehr #digitaltransformation #futureofwork #hr Link: http://ow.ly/omKL50yZvHU",,,#ai #artificialintelligence #MachineLearning #coronavirus #covid19 #healthcare #agilehr #digitaltransformation #futureofwork #hr,1245994472464318465,https://twitter.com/David_rp90/status/1245994472464318465
2020-04-03 07:33:07,English_AS,,4,6,12,"Coronavirus: Is it man-made? or caused by 5G frequencies? ",,,,1245977617955786753,https://twitter.com/English_AS/status/1245977617955786753
2020-04-03 07:21:38,Ideagoras,,0,1,2,"Coronavirus, cooperation and striving for the common good https://dobetter.esade.edu/en/coronavirus-cooperation by @ESADE #COVID19",,@ESADE,#COVID19,1245974726641672203,https://twitter.com/Ideagoras/status/1245974726641672203
2020-04-02 14:52:22,Suewilson91,,1,6,5,"Coronavirus: London hospital almost runs out of oxygen for Covid-19 patients. NHS trusts warned to limit the number of people they put on oxygen as supplies run dangerously low. ",,,,1245725767222407168,https://twitter.com/Suewilson91/status/1245725767222407168
2020-04-02 14:52:22,Suewilson91,,0,5,5,"UK coronavirus testing: what ministers said and what has happened. What ministers said? Lies What has happened? Nothing ",,,,1245725767188742144,https://twitter.com/Suewilson91/status/1245725767188742144
2020-04-01 15:17:08,tsf_podcast,marca,1,16,74,"Marca say all 10 Valencia players and coaches who had coronavirus have now tested negative ",,,,1245369613053046784,https://twitter.com/tsf_podcast/status/1245369613053046784
2020-04-01 10:00:49,p_ghildial,,1,18,15,"BREAKING: Spain reaches a new grim record. Biggest single day death toll so far - 864. Number of infections cross 100,000. Number of deaths now over 9000. #Spain #coronavirus",,,#Spain #coronavirus,1245290009126744064,https://twitter.com/p_ghildial/status/1245290009126744064
2020-03-31 08:35:52,PrimeroMARCUS,,0,8,18,"We are NOT kamikazes, don’t like suicide. We’re just health professionals trying to do our best. For our patients. Nothing more...and nothing less!! ‘Health Care Kamikazes’: How Spain’s Workers Are Battling Coronavirus, Unprotected ",,,,1244906242776207361,https://twitter.com/PrimeroMARCUS/status/1244906242776207361
2020-03-30 23:10:29,tomselliott,maddow,17,36,92,"“Trump is incompetent and completely botching the Coronavirus response” — same people ",,,,1244763962291470342,https://twitter.com/tomselliott/status/1244763962291470342
2020-04-03 09:38:31,akeemadedimeji,Imamofpeace,0,0,0,"Then who is our friend?how much has Mecca donated to coronavirus case?.have they stopped bombing Yemen? ",,,,1246009172489056256,https://twitter.com/akeemadedimeji/status/1246009172489056256
2020-04-03 09:30:44,Irin4vlts,,0,0,0,"Coronavirus statistics and information https://coronawiki.org/",,,,1246007214533378048,https://twitter.com/Irin4vlts/status/1246007214533378048
2020-04-03 09:19:59,Baher_Kamal,,0,0,0,"Indigenous Peoples at Increased Risk Due to Coronavirus http://human-wrongs-watch.net/2020/04/03/indigenous-peoples-at-increased-risk-due-to-coronavirus/",,,,1246004510910222336,https://twitter.com/Baher_Kamal/status/1246004510910222336
2020-04-02 22:52:00,joehas,cakivi,0,0,7,"More people in Spain watched the Life of Brian than the Coronavirus Special. ",,,,1245846474056962048,https://twitter.com/joehas/status/1245846474056962048
2020-04-02 20:59:58,carmenherrarte,,0,2,3,"""... A big battle has been raging in recent years over our privacy. The coronavirus crisis could be the battle’s tipping point. For when people are given a choice between privacy and health, they will usually choose health..."" ",,,,1245818280385884161,https://twitter.com/carmenherrarte/status/1245818280385884161
2020-04-02 18:54:02,titodinerito,,1,0,3,"Ya lo decía Doc respecto al coronavirus #BackToTheFuture #coronavirus Don't talk to anyone don't touch anything don't do anything don't interact with anyone and try not to look at anything ",,,#BackToTheFuture #coronavirus,1245786587998244864,https://twitter.com/titodinerito/status/1245786587998244864
2020-04-02 14:52:22,Suewilson91,,0,7,8,"Why isn't the government publishing more data about coronavirus deaths? Show us the data! Not sure the British government understands the concept of transparency. ",,,,1245725767411040256,https://twitter.com/Suewilson91/status/1245725767411040256
2020-04-02 11:23:43,caladeloshumos,LEGO_Group,0,0,17,"This one is from my 6-year-old son Raúl. It's dedicated to doctors, nurses and other frontline workers, like scientists, in the fight against coronavirus in Spain #LetsBuildTogether ",,,#LetsBuildTogether,1245673258898403328,https://twitter.com/caladeloshumos/status/1245673258898403328
2020-04-02 10:41:21,eugenecostello,,0,1,1,"Please share, this could save lives... #coronavirus #survival",,,#coronavirus #survival,1245662600094003201,https://twitter.com/eugenecostello/status/1245662600094003201
2020-04-02 10:19:17,linkstoenglish,,0,0,1,"South Africa bans walking dogs, #Spain cracks down on 'pet rentals' amid coronavirus crisis #CoronavirusMadrid #livinlavidalockdown",,,#Spain #CoronavirusMadrid #livinlavidalockdown,1245657043836399617,https://twitter.com/linkstoenglish/status/1245657043836399617
2020-04-02 10:06:55,JaumeVLC,,0,0,3,"Coronavirus will change the way the world does business for good ",,,,1245653932174487552,https://twitter.com/JaumeVLC/status/1245653932174487552
2020-04-02 10:06:02,CllrKennedy,,3,2,3,"The worst day so far for Spain. 950 deaths raises total over 10,000. The country is being shaken to its roots. #COVIDー19 #coronavirus #coronavirusEspana #COVID2019",,,#COVID #coronavirus #coronavirusEspana #COVID2019,1245653713097646080,https://twitter.com/CllrKennedy/status/1245653713097646080
2020-04-02 08:00:26,StuartLinaresGi,,0,0,1,"América First, no doubt. U.S. tops 5,100 coronavirus deaths, including more than 1,000 on Wednesday https://theweek.com/speedreads/906343/tops-5100-coronavirus-deaths-including-more-than-1000-wednesday",,,,1245622104759758856,https://twitter.com/StuartLinaresGi/status/1245622104759758856
